IsHoliday,Weekly_Sales
0,5126.11
0,5574.82
0,4156.87
0,4721.86
0,4093.83
0,3816.56
0,3311.78
0,3274.9
0,3789.99
0,4228.11
0,3232.37
0,3382.53
0,4174.14
0,4515.88
0,2469.74
0,1619.58
0,2932.6
0,2935.72
1,2772.12
0,3615.89
0,3315.87
0,1485.96
0,3412.1
0,4082.41
0,3874.78
0,3212.84
0,38278.52
0,40048.07
1,116162.22
0,72120.46
0,105771.39
0,127223.8
0,192695.76
1,46217.85
0,13566.59
0,13807.99
0,13276.16
0,12839.27
0,20707.42
1,21601.72
0,20671.57
0,23613.79
0,17525.12
0,22737.82
0,25396.57
0,29447.42
0,25894.3
0,37529.83
0,29962.64
0,31588.68
0,24014.18
0,25164.63
0,28348.67
0,23064.83
0,29901.07
0,33997.85
0,34644.53
0,30872.24
0,37238.63
0,34886.18
0,35549.05
0,33129.63
0,24063.09
0,22591.95
0,25730.42
0,18363.52
0,18783.44
0,19240.49
0,18776.25
1,23164.86
0,22621.44
0,24111.43
0,23381.23
0,28848.48
0,22634.58
0,25954.11
0,28305.05
0,32592.6
0,30863.52
1,28422.62
0,31801.3
0,34021.83
0,36410.54
0,40180.96
1,27035.49
0,28184.55
0,27642.53
0,29383.2
0,24540.94
0,30365.82
1,30392.7
0,29202.52
0,29298.98
0,31435.81
0,29877.59
0,28756.45
0,28141.95
0,29260.86
0,31125.02
0,25921.36
0,28243.01
0,27253.39
0,30012.62
0,28498.11
0,28000.46
0,28126.07
0,28685.38
0,29784.49
0,30698.6
0,27532.63
0,30372.87
0,30088.88
0,27843.65
0,28990.86
0,26971.17
0,31145.92
0,27330.75
0,30067.45
0,28014.49
0,32591.93
1,31870.74
0,29795.99
0,28744.88
0,28865.82
0,31352.74
0,31963.24
0,31845.8
0,33880.77
0,9474.22
0,10430.67
1,17670.8
0,13774.46
0,14631.09
0,18164.28
0,25410.44
1,9431.49
0,9065.78
0,7315.73
0,7501.66
0,8295.99
0,8979.45
1,11930.71
0,11644.16
0,16779.99
0,10754.89
0,14225.02
0,15582.33
0,18086.46
0,16196.31
0,16868.21
0,18514.49
0,22827.84
0,16319.83
0,18225.18
0,19184.73
0,20596.6
0,28381.43
0,22268.18
0,20347.83
0,23831.34
0,25685.67
0,26850.01
0,29516.67
0,21288.25
0,19408.05
0,19453.34
0,17502.1
0,14101.97
0,17086.12
0,16679.19
0,18451.19
1,12697.8
0,12094.2
0,11974.26
0,10916.03
0,11071.84
0,11726.83
0,9995.68
0,18809.08
0,15421.63
0,16881.16
1,18750.54
0,16748.93
0,18426.65
0,20427.06
0,24725.69
1,12797.5
0,13620.97
0,11491.15
0,16262.58
0,14901.59
0,13865.08
1,14142.05
0,14750.6
0,14767.53
0,14985.05
0,13578.58
0,14121.08
0,18798.17
0,13539.24
0,15706.49
0,13694.96
0,15631
0,15440.62
0,13807.05
0,14140.86
0,15568.77
0,17426.86
0,16670.17
0,16050.05
0,16341.74
0,14460.22
0,15773.28
0,16354.64
0,16200.89
0,16298.67
0,14382.09
0,14252.28
0,12377.68
0,14472.43
0,15006.65
0,14785.34
1,17060.89
0,15254.79
0,14935.2
0,14577.07
0,18099.99
0,15865.74
0,16339.29
0,15671.66
0,17646.49
0,16296.01
1,19983.39
0,20589.24
0,20602.26
0,20221.73
0,22648.8
1,16479.32
0,17792.55
0,14701.1
0,19912.19
0,13750
0,16184.24
1,16018.75
0,16445.98
0,14995.47
0,15067.36
0,15214.96
0,13429.57
0,16041.29
0,13106.94
0,13656.95
0,11162.42
0,23518.62
0,13994.37
0,13433
0,12164.8
0,19467.86
0,24508.68
0,64234.11
0,19813.29
0,20077.32
0,48614.02
0,28171.59
0,39644.67
0,33656.2
0,29852.8
0,11988.38
0,15511.34
0,15917.65
0,15528.23
0,15684.55
0,16122.43
1,15270.44
0,11891.94
0,12132.93
0,12376.82
0,16017.82
0,19168.48
0,18534.13
0,16922.99
0,3039.96
0,3236.53
1,3139.09
0,3382.23
0,2975.68
0,3212.75
0,2552.93
1,2258.21
0,2251.34
0,2315.5
0,2415.87
0,2089.1
0,2309.73
1,2793.14
0,3074.1
0,2856.05
0,2468.82
0,2970.1
0,3145.57
0,3410.05
0,3000.79
0,3026.32
0,3097.59
0,4009.78
0,3661.05
0,3782.41
0,3633.98
0,3579.51
0,4229.88
0,4274.87
0,4297.78
0,3731.59
0,4077.78
0,4834.96
0,4064.64
0,3915.56
0,3369.59
0,3095.48
0,3403.61
0,2996.3
0,2868.96
0,3624.2
0,3610.96
1,4202.38
0,3363.07
0,3679.97
0,4115.74
0,3446.07
0,3448.14
0,3475.38
0,3855.48
0,45895.17
0,39719.18
1,36811.49
0,40709.59
0,38922.44
0,38365.61
0,37082.64
1,38150.47
0,42171.53
0,37279.62
0,37783.37
0,30850.95
0,42365.79
1,42073.25
0,40483.22
0,38532.22
0,41162.44
0,42315.22
0,39774.84
0,38499.98
0,40297.09
0,41795.02
0,35098.01
0,37338.15
0,38250.8
0,39280.3
0,37019.74
0,34692.28
0,38522.52
0,40380.56
0,41069.02
0,37081.08
0,35978.97
0,39812.05
0,42841.28
0,39396.02
0,40394.55
0,38239.33
0,41901.23
0,41825.86
0,47925.23
0,46563.62
0,46633.6
1,47790.07
0,42245.03
0,40847.69
0,39852.32
0,45931.11
0,42970.6
0,42086.68
0,43219.77
0,20225.02
0,21099.04
1,44693.55
0,18789.05
0,26812.13
0,31891.08
0,44423.1
1,21822.18
0,16427.33
0,16103.81
0,16802.06
0,14273.91
0,22638.89
1,23820.52
0,20199.85
0,21370.14
0,19953.99
0,20858.54
0,18740.44
0,16541.83
0,15399.72
0,21697.33
0,15755.24
0,16184.53
0,17870.7
0,18072.22
0,20607.28
0,18996.61
0,18470.9
0,15207.22
0,18756.7
0,17255.02
0,16002.44
0,19505.65
0,21521.09
0,16369.28
0,18669.12
0,16437.39
0,18210.82
0,16050.31
0,18470.11
0,21607.7
0,21972.41
1,20153.2
0,17331.88
0,17850.29
0,20197.46
0,19286.51
0,20329.89
0,24436.39
0,18941.94
0,3947.67
0,3719.25
1,5544.96
0,3330.13
0,2595.47
0,3845
0,3555.11
1,2707.99
0,4174.07
0,2707.77
0,5149.63
0,3718.92
0,2521.34
1,2694.35
0,2382.38
0,3016.11
0,4053
0,6898.11
0,12276.98
0,23010.26
0,16226.8
0,18446.14
0,18650.93
0,33414.56
0,24444.49
0,22635.06
0,26411.68
0,34596.47
0,45285.25
0,43015.18
0,28063.55
0,34249.62
0,32756.25
0,26834.67
0,38359.5
0,24748.45
0,18145.94
0,18369.66
0,14384.91
0,13834.88
0,13687.09
0,12695.78
0,11457.88
1,12926.14
0,8631.13
0,8539.09
0,7968.81
0,6843.33
0,6410.38
0,4795.13
0,5060.51
0,12983.52
0,14624
1,19231.04
0,14596.73
0,18014.18
0,21216.05
0,26145.89
1,13518.02
0,11026.21
0,13099.13
0,13139.37
0,11900.78
0,15477.68
1,16729.97
0,16652.08
0,15182.6
0,15050.47
0,14202.33
0,13352.68
0,12939.44
0,13038.23
0,13650.46
0,10122.19
0,10551.71
0,9579.26
0,10865.61
0,13248.43
0,12234
0,11218.77
0,9898.62
0,12218.26
0,11112.34
0,11470.88
0,12126.95
0,11818.4
0,9574.73
0,10252.45
0,10180.46
0,11025.53
0,10150.59
0,13510.89
0,13058.78
0,13346.01
1,15206.51
0,12057.42
0,12889.14
0,12697.18
0,15008.43
0,15864.98
0,14452.97
0,17741.17
0,11304.09
0,14546.14
1,34550.82
0,63146.64
0,68891.3
0,55780
0,49354.14
1,27994.36
0,11556.93
0,4525.05
0,2266.1
0,1881.24
0,3126.04
1,6847.28
0,17273.79
0,1919.94
0,1828.2
0,2084.2
0,2724.46
0,3235.1
0,5204.53
0,16897.23
0,7132.99
0,389.48
0,74.46
0,2.57
0,-1.53
0,5.75
0,6.1
0,1
0,5.95
0,-5.79
0,-2.94
0,6.1
0,1
0,3.97
0,4.97
0,2.24
0,9.94
0,32.88
0,19.85
1,46.02
0,483.72
0,3343.12
0,5796.25
0,9094.94
0,13695.13
0,16240.01
0,23402.78
0,2474.81
0,3799.6
1,2188.55
0,3563.77
0,3199.88
0,3415.99
0,3118.41
1,2359.42
0,2299.48
0,1842.56
0,1875.56
0,2133.28
0,2220.13
1,2417.5
0,2728.3
0,2733.11
0,3044.51
0,2712.99
0,2629.31
0,2644.69
0,2726.57
0,2077.72
0,1975.5
0,1935.6
0,1822.5
0,1598.28
0,2016.51
0,1570.89
0,2284.12
0,1339.61
0,1791.72
0,1482.04
0,1848.41
0,1686.3
0,1896.26
0,1510.13
0,1886.41
0,1832.33
0,2298.01
0,2222.4
0,2281.32
0,1990.47
0,1571.9
1,2024.38
0,2173.8
0,1933.33
0,2213.31
0,2762.08
0,2125.62
0,2518.99
0,2435.45
0,6294.29
0,6048.78
1,10293.99
0,6790.33
0,6962.72
0,7533.3
0,8888.67
1,6242.05
0,6595.19
0,6011.1
0,5094.7
0,4618.6
0,7994.23
1,9027.13
0,8035.69
0,7973.87
0,8265.73
0,8206.73
0,6776.8
0,7494.78
0,5976.83
0,8286.09
0,6097.17
0,6172.46
0,7494.76
0,7495.09
0,6902.32
0,7354.62
0,8123.91
0,7864.96
0,8084
0,7803.95
0,7204.75
0,8758.46
0,11360.55
0,8960.41
0,8040.32
0,7090.9
0,8281.9
0,6792.83
0,7304.91
0,6931.7
0,8370.28
1,7839.51
0,6633.75
0,7201.76
0,6581.44
0,6908.46
0,6933.05
0,7012.23
0,6831.11
0,4431.3
0,4936.96
1,6509.06
0,5554.18
0,7514.6
0,8196
0,10266.3
1,4498.82
0,3598.14
0,3133.23
0,3752.04
0,2830.24
0,4181.69
1,4383.51
0,4398.08
0,4608.22
0,5010.52
0,5841.22
0,4737.44
0,4183.63
0,5122.61
0,5920.72
0,4188.15
0,3800.62
0,3818.83
0,3672.95
0,4096.04
0,3674.24
0,3712.85
0,4247.97
0,4290.45
0,4716.05
0,4361.12
0,4595.8
0,4878.88
0,4836.9
0,4254.89
0,4281.58
0,4599.13
0,4088.4
0,4243.43
0,4446.5
0,4498.82
1,4485.57
0,3512.59
0,3006.49
0,3383.71
0,3903.28
0,3838.35
0,3990.86
0,4130.41
0,13826.89
0,14565.45
1,26267.68
0,14016.03
0,15675.43
0,19254.54
0,26625.29
1,16514.92
0,15036.79
0,12533.66
0,12677.49
0,9524.45
0,16983.8
1,20510.26
0,21935.95
0,22269.56
0,18799.84
0,17423.49
0,14468.91
0,13580.1
0,14893.92
0,15363.83
0,11921.58
0,12726.24
0,12381.42
0,13711.27
0,12301.27
0,11920.68
0,14120.08
0,12836.81
0,15078.63
0,14475.4
0,14767.51
0,15551.21
0,13452.22
0,15569.78
0,14692.68
0,13236.29
0,16283.84
0,14637.65
0,16771.64
0,17485.06
0,16112.07
1,16977.69
0,14763.73
0,13539.17
0,13264.58
0,15377.9
0,16732.67
0,15220.36
0,14520.65
0,35862.51
0,34219.73
1,45556.84
0,34969.81
0,51505.85
0,65695.27
0,91872.39
1,32586.89
0,25162.14
0,22065.85
0,27304.12
0,23746.89
0,26529.14
1,28893
0,31463.62
0,30058.17
0,30588.79
0,32811.99
0,34219.99
0,38790.5
0,36727.66
0,34830.25
0,32421.2
0,35435.53
0,33855.83
0,33058.18
0,33542.33
0,33531.56
0,41008.74
0,43230.99
0,39378.68
0,41540.91
0,44899.25
0,40724.07
0,43551.87
0,37601.72
0,39221.22
0,32025.17
0,37152.57
0,34014.74
0,35414.29
0,45590.63
0,38915.71
1,31318.25
0,26377.93
0,27700.66
0,30979.3
0,34579.78
0,34790.46
0,33690.72
0,34150.91
0,5929.75
0,6947.23
1,15642.41
0,7251.08
0,12254.74
0,14209.74
0,21555.85
1,6432.4
0,5654.77
0,4669.47
0,5234.85
0,5459.88
0,6402.97
1,6888.69
0,7275.78
0,7035.12
0,7650.4
0,6956.75
0,7278.39
0,9989.19
0,8201.77
0,8830.36
0,8019.4
0,7400.46
0,5625.16
0,5813.81
0,6037.21
0,6514.12
0,8007.76
0,7841.95
0,6280.81
0,6480.3
0,7159.74
0,7340.52
0,8497.14
0,7086.15
0,8532.58
0,6625.33
0,7561.38
0,7728.46
0,9683.29
0,18255.01
0,15031.44
1,8969.02
0,5959.48
0,6044.16
0,7387.99
0,9656.14
0,8918.69
0,8218.3
0,7290.09
0,14634.46
0,13709.66
1,18115.2
0,13290.91
0,16359.47
0,19115.59
0,24212.36
1,11903.01
0,10940.49
0,9044.08
0,11226.26
0,12527.11
0,11988.16
1,12820.84
0,13469.84
0,14137.74
0,12710.37
0,13865.8
0,14478.72
0,18598.11
0,16180.68
0,18546.99
0,16841.78
0,18782.11
0,16384.3
0,16525.18
0,17468.66
0,16610.45
0,18173.68
0,20356.87
0,18060.58
0,17455.7
0,16961.27
0,16817.71
0,16127.81
0,15057.7
0,14907.83
0,12151.11
0,12839.56
0,12255.41
0,14646.5
0,19271.24
0,18879.38
1,15826.96
0,14940.09
0,13741.32
0,16039.97
0,17536.94
0,17627.32
0,17413.21
0,16932.77
0,8297.73
0,8439.25
1,14083.85
0,9383.91
0,10892.99
0,14336.88
0,18648.55
1,5785.92
0,6534.97
0,6689.11
0,6692
0,6830.05
0,8416.02
1,12062.37
0,9732.08
0,8220.91
0,9659.86
0,8707.61
0,9584.14
0,12200.22
0,9196.38
0,10389.04
0,9072.54
0,10477.04
0,7696.67
0,8311.09
0,7591.48
0,7672.99
0,9571.17
0,9773.51
0,8016.64
0,8328.76
0,7965.14
0,7897.75
0,7848.15
0,6624.56
0,6476.06
0,5252.91
0,7348.71
0,5898.91
0,7084.79
0,10563.7
0,9639.21
1,9599.78
0,9561.86
0,13145.78
0,13665.06
0,14378.16
0,12829.47
0,11256.89
0,9701.51
0,2924.06
0,2794.85
1,5447.52
0,3615.99
0,5134.75
0,5707.81
0,6753.86
1,2863.79
0,3196.08
0,2898.41
0,3075.14
0,2806.86
0,3405.95
1,3959.23
0,3610.93
0,3548.35
0,2960.04
0,3106.62
0,3197.77
0,2413.02
0,2788.94
0,2565.76
0,2259.97
0,2284.97
0,2098.25
0,2500.06
0,2400.26
0,2100.93
0,2104.71
0,1864.39
0,2322.41
0,1997.36
0,1729.86
0,1807.71
0,1585.22
0,1611.12
0,2143.32
0,1812.66
0,1911.34
0,1985.07
0,2009.28
0,3020.36
0,3457.8
1,2834.32
0,2015.73
0,2021.38
0,2485.97
0,2351.27
0,2982
0,3152.56
0,3083.2
0,1398.82
0,1312.7
1,1509.37
0,1536.67
0,1541.65
0,1645.57
0,2149.03
1,980.48
0,1433.78
0,1107.82
0,1294.88
0,950.04
0,1562.21
1,1284.15
0,1317.08
0,1313.69
0,1263.02
0,1238.53
0,1173.57
0,1438.19
0,1407.58
0,1615.48
0,1581.36
0,1148.98
0,1126.41
0,1523.01
0,1290.75
0,1154
0,967.17
0,796.43
0,914.59
0,873.78
0,876.76
0,662.5
0,574.85
0,505.4
0,713.66
0,568.66
0,618.61
0,562.36
0,604.61
0,744.77
0,773.97
1,730.06
0,985.34
0,992.96
0,1324.58
0,1327.22
0,1819.85
0,1684.14
0,2316.79
0,10494.21
0,9618.15
1,12522.35
0,11080.87
0,13650.28
0,15034.27
0,23092.87
1,11041.15
0,10317.29
0,8386.97
0,9602.93
0,7905.45
0,10747.45
1,12424.58
0,13074.06
0,11293.28
0,11673.55
0,11216.8
0,10027.93
0,9883.58
0,9281.18
0,9757.64
0,9112.47
0,10007.58
0,9389.03
0,10965.82
0,11068.51
0,11575.58
0,9386.23
0,9892.22
0,11324.03
0,10154.01
0,10793.18
0,12792.12
0,11305.71
0,11180.47
0,11824.12
0,9099.77
0,11474.97
0,10698.34
0,11381.51
0,12827.35
0,10974.25
1,11607.82
0,8276.51
0,8946.27
0,9499.41
0,10704.17
0,10467.9
0,10768.48
0,9657.13
0,4438.75
0,4018.86
1,4767.44
0,4857.07
0,4934.85
0,4966.64
0,5604.68
1,3814.14
0,3622.4
0,3118.8
0,4033.12
0,3850.46
0,4850.6
1,6127.36
0,6400.66
0,5681.74
0,5397.24
0,6764.64
0,6870.44
0,7660.93
0,7262.06
0,5762.12
0,5394.32
0,6897.72
0,5669.82
0,7346.36
0,6332.7
0,7381.32
0,6598.87
0,7208.09
0,7446.12
0,6462.9
0,6911.1
0,6856.88
0,6896.64
0,6018.3
0,6565.86
0,5420.63
0,5964.57
0,6069.88
0,6336.3
0,6981.28
0,6693.98
1,6096.54
0,5102.46
0,4861.36
0,3850.55
0,4558.47
0,5715
0,4860.01
0,5917.68
0,2099.17
0,2384.74
1,2996.67
0,2382.79
0,3606.04
0,4419.47
0,7007.24
1,2100.85
0,2406.03
0,1620.36
0,2787.53
0,2079.31
0,2191.86
1,2052.65
0,2390.85
0,1974.82
0,2136.56
0,1861.2
0,2293.58
0,1857.19
0,1845.41
0,2531.2
0,1754.48
0,2062.72
0,1599.29
0,1855.14
0,2297.81
0,2752.82
0,2341.54
0,2120.42
0,2870.51
0,1782.96
0,2454.32
0,2428.22
0,2433.92
0,1927.6
0,2043.54
0,2220.94
0,2927.11
0,2032.03
0,4377.38
0,5188.31
0,3329.19
1,2288.24
0,1463.23
0,1940.02
0,2211.54
0,2759.2
0,2500.43
0,2494.13
0,2459.71
0,6922.35
0,7255.68
1,12055.77
0,11461.29
0,12392.32
0,16209.07
0,32363.08
1,12667.01
0,4703.64
0,5906.26
0,4858.12
0,5102.21
0,5474.78
1,9461.85
0,13709.13
0,6915.05
0,7769.52
0,9178.85
0,5825.42
0,7206.03
0,6276.11
0,7436.26
0,6514.11
0,6465.5
0,6951.46
0,7106.14
0,9537.39
0,12913.96
0,7012.25
0,7988.56
0,7906.53
0,7341.62
0,8996.41
0,7873.03
0,7899.57
0,8180.49
0,7936.72
0,7279.21
0,6790.36
0,8147.82
0,7549.36
0,7068.75
0,6683.12
1,6124.84
0,6447.38
0,5350.72
0,5946.14
0,6312.06
0,6774.14
0,7421.49
0,6842.45
0,6202.33
0,7430.63
1,14043.8
0,8300.38
0,10423.4
0,13857.07
0,21471.46
1,6712.52
0,5352.28
0,4279.45
0,5011.89
0,5324.71
0,7101.81
1,9800.96
0,8750.24
0,6915.19
0,7350.3
0,6959.78
0,7924.24
0,9407.97
0,7999.97
0,8264.36
0,7308.49
0,7291.06
0,5685.06
0,5322.88
0,6053.13
0,5781.78
0,7120.92
0,10075.03
0,6065.44
0,6322.01
0,7387.38
0,8265.76
0,6776.36
0,7366.67
0,7929.87
0,6516.23
0,8910.78
0,8222.17
0,10672.15
0,18316.03
0,14210.58
1,8518.9
0,6840.89
0,6940.57
0,7501.52
0,9240.32
0,9366.7
0,8584.58
0,6841.77
0,15915.16
0,16600.24
1,18967.33
0,15203.11
0,19214.85
0,17690.46
0,25171.51
1,13154.87
0,14154.83
0,12173.35
0,13024.62
0,13667.5
0,16177.36
1,20783.25
0,18917.78
0,17814.95
0,19517.4
0,23312.33
0,24094.8
0,27551.32
0,20174.28
0,21025.64
0,20314.89
0,27020.59
0,20179.56
0,22198.02
0,23623.89
0,27589.15
0,32207.42
0,32470.33
0,23781.76
0,24878.82
0,26274.01
0,25700.71
0,30682.91
0,23696.48
0,21280.28
0,18526.97
0,20531.12
0,18175.03
0,18465.37
0,19807.37
0,17975.92
1,17755.09
0,16737.18
0,19211.63
0,19876.02
0,21868.76
0,20242.49
0,18687.48
0,19055.36
0,2983.61
0,3567.23
1,3232.85
0,3132.11
0,3498.16
0,2810.37
0,4711.56
1,2092.66
0,2284.19
0,2143.94
0,2441.87
0,1739.2
0,2403.85
1,3810.84
0,3205.43
0,3452.34
0,3109.76
0,4262.37
0,4683.18
0,5888.94
0,4763.25
0,4617.05
0,3099.93
0,6031.39
0,3816.15
0,5053.4
0,5521.3
0,7417.3
0,6956.86
0,7041.83
0,5843.07
0,4663.04
0,5820.57
0,5556.74
0,5244.72
0,4022.75
0,3106.99
0,2990.57
0,3054.59
0,3123.92
0,2525.59
0,3422.85
0,2781.5
1,3684.1
0,3593.66
0,3377.28
0,4317.7
0,4025.87
0,3810.91
0,4116.45
0,4034.94
0,2024.27
0,2266.73
1,2360.73
0,2307.68
0,3141.77
0,2766.59
0,3269.63
1,1092.72
0,1050.55
0,1186.51
0,1515.53
0,1256.7
0,1895.98
1,2369.69
0,2732.96
0,2384.36
0,1816.67
0,1483.51
0,2389.51
0,2836
0,1897
0,2108.24
0,1734
0,2901.8
0,1613.94
0,1472
0,1931
0,3968
0,5712
0,6594.02
0,4634
0,3934
0,6189
0,5085.68
0,6276.8
0,1379.06
0,966.03
0,156.04
0,239
0,219.78
0,455.72
0,604.92
0,259.82
1,1064.61
0,2153.79
0,1674.1
0,1785.77
0,2293.43
0,3343.4
0,2369.79
0,2320.55
0,78000.68
0,74443.02
1,46391.53
0,70187.77
0,66442.14
0,69364.34
0,58709.17
1,61951.93
0,64679.39
0,65295.19
0,62509.38
0,62833.02
0,60477.93
1,64724.07
0,65005.12
0,63543.3
0,59262.72
0,62713.22
0,71106.78
0,64334.78
0,63540.81
0,59500.18
0,62631.49
0,60600.48
0,64288.78
0,69489.1
0,69489.51
0,67548.09
0,60189.8
0,59388.99
0,59399.89
0,55296.64
0,55253.98
0,65984.34
0,59748.64
0,68743.61
0,63473.49
0,47933.94
0,62072.04
0,65670.45
0,55835.14
0,57381
0,54903.26
1,59158.75
0,61853.06
0,58147.26
0,65370.31
0,58385.68
0,57743
0,57872.24
0,61940.58
0,58775.63
0,59957.06
1,50149.32
0,61958.99
0,63364.51
0,65461.5
0,62278.42
1,52985.54
0,63550.3
0,62416.43
0,62907.68
0,53639.14
0,64155.03
1,63894.85
0,58555.83
0,61264.34
0,61078.5
0,65251.2
0,61122.13
0,57951.97
0,58693.03
0,64386.88
0,56723.98
0,61236.25
0,57274.4
0,62995.55
0,58311.7
0,55446.24
0,59201.59
0,53402.92
0,60260.46
0,58505.18
0,56459.1
0,58795.09
0,58467.54
0,54794.78
0,57151.55
0,54855.66
0,60485.66
0,56337.93
0,58037.94
0,59433.32
0,61651.26
1,59664.87
0,58293.99
0,57438.81
0,57365.89
0,59784.74
0,59127.14
0,59079.66
0,60018.08
0,598
0,617.5
1,1134.69
0,961.5
0,1154.41
0,1014.97
0,1744.5
1,399.5
0,156
0,206.5
0,48.5
0,272.5
0,620.5
1,646.75
0,712
0,655.75
0,816.25
0,636.5
0,865
0,1018.5
0,889
0,999.88
0,972
0,801
0,549.5
0,446.25
0,711.5
0,306.25
0,702.5
0,866.5
0,782.5
0,645
0,565.75
0,532.28
0,487.75
0,589.75
0,424
0,368.73
0,498
0,338.5
0,203.53
0,671.17
0,468.71
1,296.44
0,369.47
0,431.19
0,425.06
0,613
0,789.69
0,509.13
0,450.94
0,7961.55
0,7373.2
1,7217.72
0,7551.97
0,7747.33
0,6598.96
0,7338.06
1,6207.77
0,7133.86
0,6214.2
0,5128.61
0,4375.49
0,7213.78
1,6784.77
0,5463.33
0,6923.37
0,5983.03
0,6920.65
0,7602.21
0,7031.2
0,6829.21
0,8209.01
0,7184.02
0,6329.24
0,7128.06
0,6617.33
0,6906.45
0,7016.4
0,6828.2
0,6553.7
0,7829.64
0,7677.98
0,6682.82
0,7499.38
0,7235.71
0,7369.95
0,7614.04
0,7098.41
0,6376.14
0,7486.71
0,6701.67
0,6594.49
0,5752.28
1,7373.84
0,6838.64
0,7218.8
0,6755.49
0,7870.19
0,7913.37
0,6681.26
0,8046.23
0,4953.61
0,5286.7
1,8112.26
0,7758.92
0,8290.28
0,8014.08
0,8641.25
1,4583.35
0,4038.4
0,3748.03
0,3718.24
0,3911.82
0,5002.32
1,4940.72
0,5312.45
0,4671.05
0,4504.09
0,4735.91
0,4789.27
0,3430.38
0,3784.11
0,4656.04
0,3586.35
0,3625.41
0,3931.5
0,3857.58
0,3738.97
0,4037.17
0,3563.33
0,3980.82
0,4606.82
0,5180.65
0,5406.18
0,4465.19
0,4371.58
0,4282.6
0,4810.65
0,4635.37
0,4583.38
0,4142.47
0,4708.99
0,5158.69
0,4145.14
1,3959
0,4613.24
0,3761.25
0,4672.91
0,5297.71
0,5779.63
0,5527.88
0,6626.8
1,35.91
0,11.97
1,11.97
0,23.94
0,11.97
0,71.82
0,11.97
0,11.97
0,11.97
0,11.97
0,11.97
0,20335.34
0,20202.18
1,24743.12
0,27836.17
0,34444.2
0,41974.37
0,56884.22
1,29855.3
0,20947.66
0,20845.14
0,24768.11
0,19077.65
0,24746.89
1,25030.39
0,24378.85
0,22683.79
0,24232.17
0,26151.45
0,23838.38
0,23030.84
0,22734.64
0,25522.41
0,22443.82
0,24079.06
0,20629
0,22345.53
0,25234.38
0,24581.43
0,27582.63
0,27470.94
0,26497.09
0,26569.9
0,26016.73
0,28351
0,28202.06
0,24736.99
0,23247.48
0,20856.68
0,19102
0,16037.65
0,20297.43
0,24138.77
0,23062.1
1,20483.57
0,19513.91
0,19458.2
0,20456.34
0,21291.09
0,22425.68
0,21121.77
0,22651.95
1,-259
0,224
0,-224
0,0
0,-48
0,224
0,224
0,48
0,8803.36
0,9913.31
1,5541.3
0,9983.38
0,9890.69
0,9802.4
0,10068.99
1,13425.5
0,12416.57
0,10030.83
0,9186.55
0,6930.15
0,10818.62
1,14106.29
0,11503.33
0,9005.99
0,9482.74
0,13419.68
0,13153.22
0,9578.18
0,9653.17
0,11635.68
0,10746.75
0,11132.86
0,9156.28
0,9246.67
0,14715.92
0,10904.49
0,8472.48
0,12994.27
0,12570.93
0,8344.08
0,8865.24
0,10244.25
0,8279.57
0,7388.92
0,8920.46
0,9048.57
0,11194.05
0,10336.15
0,11427.38
0,10871.85
0,9776.03
1,6426.57
0,10417.87
0,10029.82
0,8506.04
0,11674.81
0,15002.79
0,12511.55
0,9405.73
0,1339
0,1725
1,523
0,1115
0,1579
0,1031
0,1907
1,1681
0,1439
0,877
0,1291.8
0,1685
0,959
1,2197
0,1595.4
0,1486
0,1980
0,1205
0,1635
0,1769
0,607
0,1440
0,1783
0,904
0,1831
0,1279
0,2145
0,1971
0,2175
0,1160
0,1666
0,1134
0,835
0,1433
0,1019
0,554
0,1556
0,1965
0,1198
0,1982
0,1453
0,2370
0,1765
1,1180
0,1348
0,632
0,960
0,766
0,1882
0,1008
0,1042
0,2923.67
0,2372.45
1,6676.46
0,3816.72
0,4383.04
0,4010.88
0,4700.9
1,1708.74
0,2100.91
0,2015.11
0,2063.91
0,2063.31
0,2406.6
1,2829.74
0,2956.82
0,3002.52
0,3057.15
0,4107.7
0,2235.13
0,2407.38
0,2665.46
0,2799.34
0,2627.7
0,2186.61
0,2279.9
0,2294.83
0,2755.71
0,2302.82
0,2572.76
0,1673.23
0,1484.97
0,1529.04
0,2228.82
0,2288.69
0,2314.46
0,1644.88
0,2122.15
0,2684.48
0,1725.34
0,2037.58
0,2670.69
0,3122.3
0,1553.58
1,2169.84
0,2099.61
0,2294.08
0,1754.88
0,1742.24
0,1847.56
0,2685.42
0,2226.1
0,67.08
1,41.92
0,1.96
0,57.92
0,207.48
0,176.68
1,24.84
0,29.24
0,28.8
0,38.92
0,63.92
0,49.42
1,10
0,89.48
0,49.8
0,96.52
0,61.68
0,10.76
0,127.32
0,14.88
0,70.48
0,32.64
0,49.88
0,35.76
0,62.92
0,8
0,38.8
0,5.88
0,4.88
0,118.84
0,4.88
0,40.92
0,4.88
0,54.84
0,130.56
0,45.8
0,23.92
0,51.92
1,26.04
0,8
0,23.92
0,40.92
0,17775.82
0,14874.47
1,41175.57
0,19914.2
0,23856.29
0,25444.39
0,48249.11
1,19941.25
0,10894.89
0,7183.58
0,8474.06
0,6816.89
0,10793.08
1,10009.39
0,12374.59
0,11737.67
0,11700.27
0,10254.61
0,9082.96
0,7651.3
0,7491.48
0,9924.83
0,8052.78
0,6326.76
0,5896.22
0,6530.01
0,5748.05
